poi_id,poi_category,lat,lon
2940,restaurant,40.7539335,-73.9868111
2941,restaurant,40.7610811,-73.9941852
2942,restaurant,40.7605282,-73.9913287
2943,restaurant,40.7613804,-73.9907136
2944,restaurant,40.7620625,-73.9897658
2945,restaurant,40.7615065,-73.9869037
2946,restaurant,40.7714373,-73.9825411
2947,restaurant,40.7711821,-73.9831132
2948,restaurant,40.7643866,-73.972705
2949,restaurant,40.7684041,-73.9855829
2950,restaurant,40.7458469,-73.9777805
2951,restaurant,40.7496937,-73.9775004
2952,restaurant,40.7552632,-73.968022
2953,restaurant,40.7589826,-73.9682301
2954,restaurant,40.7548489,-73.9687761
2955,restaurant,40.7524053,-73.9700918
2956,restaurant,40.6796635,-73.9745065
2957,restaurant,40.6799946,-73.9742408
2958,restaurant,40.6788405,-73.9621373
2959,restaurant,40.6773592,-73.9635088
2960,restaurant,40.6768264,-73.9634107
2961,restaurant,40.7493393,-73.9772354
2962,restaurant,40.7426998,-73.9968986
2963,restaurant,40.7650575,-73.987136
2964,restaurant,40.7653775,-73.9873248
2965,restaurant,40.7493119,-73.8896388
2966,restaurant,40.7608552,-73.9689917
2967,restaurant,40.7572061,-73.9893098
2968,restaurant,40.7569552,-73.9887186
2969,restaurant,40.7556515,-73.9896754
2970,restaurant,40.7582012,-73.9883065
2971,restaurant,40.7575108,-73.9867126
2972,restaurant,40.7591086,-73.9879965
2973,restaurant,40.7582345,-73.9884017
2974,restaurant,40.7615479,-73.9837434
2975,restaurant,40.7608991,-73.986314
2976,restaurant,40.7611533,-73.9779162
2977,restaurant,40.7601327,-73.9787879
2978,restaurant,40.7619581,-73.9600494
2979,restaurant,40.7620819,-73.9603873
2980,restaurant,40.7617205,-73.9606568
2981,restaurant,40.7625623,-73.9596
2982,restaurant,40.7642988,-73.9670056
2983,restaurant,40.7605662,-73.9862023
2984,restaurant,40.7606849,-73.9865304
2985,restaurant,40.7606569,-73.9864408
2986,restaurant,40.7273671,-74.0025442
2987,restaurant,40.7273101,-74.0025925
2988,restaurant,40.7285324,-74.0018748
2989,restaurant,40.7289641,-74.0022949
2990,restaurant,40.699115,-73.992321
2991,restaurant,40.7592714,-73.9880841
2992,restaurant,40.7599261,-73.9866455
2993,restaurant,40.7598975,-73.9865625
2994,restaurant,40.7599596,-73.9867307
2995,restaurant,40.7667776,-73.9675711
2996,restaurant,40.7685163,-73.9552645
2997,restaurant,40.7658471,-73.9576536
2998,restaurant,40.7658031,-73.9576857
2999,restaurant,40.7670985,-73.9567312
3000,restaurant,40.7691688,-73.957859
3001,restaurant,40.771213,-73.9563888
3002,restaurant,40.7707302,-73.9571771
3003,restaurant,40.7700896,-73.9576457
3004,restaurant,40.7711933,-73.9537403
3005,restaurant,40.7776431,-73.9516315
3006,restaurant,40.7846222,-73.9562526
3007,restaurant,40.7762052,-73.9561179
3008,restaurant,40.6864151,-73.9852989
3009,restaurant,40.7642327,-73.9807509
3010,restaurant,40.7650918,-73.9805946
3011,restaurant,40.7747565,-73.9796287
3012,restaurant,40.777411,-73.9831224
3013,restaurant,40.7769663,-73.9793341
3014,restaurant,40.777034,-73.97884
3015,restaurant,40.7795405,-73.977468
3016,restaurant,40.7819863,-73.9813099
3017,restaurant,40.783181,-73.9807727
3018,restaurant,40.7835276,-73.97782
3019,restaurant,40.7832034,-73.974793
3020,restaurant,40.7838048,-73.9780868
3021,restaurant,40.7852776,-73.9770179
3022,restaurant,40.7878518,-73.976513
3023,restaurant,40.8222705,-73.949531
3024,restaurant,40.7893339,-73.9740421
3025,restaurant,40.7905104,-73.9751431
3026,restaurant,40.7914725,-73.9724729
3027,restaurant,40.7917562,-73.972305
3028,restaurant,40.7933325,-73.9711112
3029,restaurant,40.7937815,-73.9721051
3030,restaurant,40.7951741,-73.9717551
3031,restaurant,40.7983425,-73.9694321
3032,restaurant,40.6741249,-73.9536267
3033,restaurant,40.7982961,-73.9633365
3034,restaurant,40.799019,-73.9628085
3035,restaurant,40.7902892,-73.9453843
3036,restaurant,40.793587,-73.9451239
3037,restaurant,40.804625,-73.9549776
3038,restaurant,40.8044412,-73.9661746
3039,restaurant,40.8057822,-73.9651963
3040,restaurant,40.7972174,-73.9378376
3041,restaurant,40.7939234,-73.9342665
3042,restaurant,40.8142537,-73.9367717
3043,restaurant,40.8198671,-73.9460727
3044,restaurant,40.822532,-73.9493514
3045,restaurant,40.81005,-73.9584787
3046,restaurant,40.8090865,-73.959177
3047,restaurant,40.8153944,-73.9588496
3048,restaurant,40.6853328,-73.9946313
3049,restaurant,40.6847122,-73.9919806
3050,restaurant,40.6844742,-73.9921417
3051,restaurant,40.7100932,-73.9633954
3052,restaurant,40.7104724,-73.9634801
3053,restaurant,40.7516726,-73.9710941
3054,restaurant,40.744996,-73.9344025
3055,restaurant,40.6977147,-73.8058543
3056,restaurant,40.7335812,-73.9549785
3057,restaurant,40.733627,-73.9549862
3058,restaurant,40.805941,-73.9657478
3059,restaurant,40.8464635,-73.9385779
3060,restaurant,40.8217897,-73.9577
3061,restaurant,40.8505834,-73.9364784
3062,restaurant,40.8535476,-73.9308711
3063,restaurant,40.8543,-73.888464
3064,restaurant,40.8541712,-73.8866614
3065,restaurant,40.8547264,-73.8884476
3066,restaurant,40.8585533,-73.9039988
3067,restaurant,40.8871901,-73.9052704
3068,restaurant,40.8875229,-73.9074378
3069,restaurant,40.7483136,-73.9955539
3070,restaurant,40.7619505,-73.9256567
3071,restaurant,40.7158061,-74.0101514
3072,restaurant,40.8997639,-73.8674171
3073,restaurant,40.8999032,-73.8674577
3074,restaurant,40.8987803,-73.8675836
3075,restaurant,40.9005904,-73.8675456
3076,restaurant,40.694037,-73.8015868
3077,restaurant,40.7035582,-74.0107329
3078,restaurant,40.7045353,-74.01052
3079,restaurant,40.7033195,-74.0106469
3080,restaurant,40.7041772,-74.0104846
3081,restaurant,40.7043755,-74.0103859
3082,restaurant,40.704458,-74.0102766
3083,restaurant,40.7035137,-74.0109956
3084,restaurant,40.7037336,-74.0104699
3085,restaurant,40.7065801,-74.0070845
3086,restaurant,40.70598,-74.0042609
3087,restaurant,40.7082323,-74.0005339
3088,restaurant,40.7072787,-74.0015417
3089,restaurant,40.714289,-73.9988678
3090,restaurant,40.7143302,-73.9980357
3091,restaurant,40.713865,-73.9987984
3092,restaurant,40.7138263,-73.9948732
3093,restaurant,40.713556,-73.9947941
3094,restaurant,40.7522777,-73.9723289
3095,restaurant,40.7217736,-73.9854765
3096,restaurant,40.757604,-73.7836579
3097,restaurant,40.7410312,-73.9038084
3098,restaurant,40.7103472,-73.9631701
3099,restaurant,40.7089856,-73.9590515
3100,restaurant,40.7081077,-73.9508028
3101,restaurant,40.7050062,-73.9335894
3102,restaurant,40.7112752,-73.9461178
3103,restaurant,40.7125546,-73.9411373
3104,restaurant,40.7126586,-73.9476185
3105,restaurant,40.7141481,-73.96014
3106,restaurant,40.7191551,-73.958603
3107,restaurant,40.71977,-73.9576296
3108,restaurant,40.7201044,-73.9596332
3109,restaurant,40.7183598,-73.9573228
3110,restaurant,40.7193391,-73.9584113
3111,restaurant,40.7194455,-73.9606719
3112,restaurant,40.719117,-73.9454171
3113,restaurant,40.7150253,-73.9476643
3114,restaurant,40.7146275,-73.9495902
3115,restaurant,40.7155901,-73.9495048
3116,restaurant,40.7155759,-73.9495015
3117,restaurant,40.7175597,-73.9523616
3118,restaurant,40.7252852,-73.9514807
3119,restaurant,40.7252458,-73.9517659
3120,restaurant,40.7238537,-73.9510984
3121,restaurant,40.7218799,-73.9505713
3122,restaurant,40.7257771,-73.951074
3123,restaurant,40.7255996,-73.9517047
3124,restaurant,40.7210578,-73.9565712
3125,restaurant,40.7374357,-73.8825217
3126,restaurant,40.7430144,-73.9146893
3127,restaurant,40.7400978,-73.9251433
3128,restaurant,40.7400632,-73.9236094
3129,restaurant,40.7464624,-73.9181948
3130,restaurant,40.7459273,-73.9135566
3131,restaurant,40.743943,-73.9228755
3132,restaurant,40.7438597,-73.9221402
3133,restaurant,40.7438429,-73.9220163
3134,restaurant,40.7539069,-73.9146306
3135,restaurant,40.7340196,-73.9990241
3136,restaurant,40.7422221,-73.8676219
3137,restaurant,40.7425612,-73.8737814
3138,restaurant,40.7489962,-73.8903366
3139,restaurant,40.7647283,-73.911783
3140,restaurant,40.7560216,-73.9245423
3141,restaurant,40.7653156,-73.9136575
3142,restaurant,40.7638484,-73.914589
3143,restaurant,40.7668773,-73.9216517
3144,restaurant,40.7585537,-73.929091
3145,restaurant,40.7628974,-73.927048
3146,restaurant,40.7578849,-73.9321866
3147,restaurant,40.737712,-73.9561289
3148,restaurant,40.7439958,-73.9586344
3149,restaurant,40.7441929,-73.9534569
3150,restaurant,40.7428052,-73.9539165
3151,restaurant,40.7433617,-73.9542277
3152,restaurant,40.7612651,-73.9401281
3153,restaurant,40.7535055,-73.9377484
3154,restaurant,40.7549003,-73.9367939
3155,restaurant,40.7972702,-73.9695337
3156,restaurant,40.7617232,-73.770331
3157,restaurant,40.7479944,-73.7613464
3158,restaurant,40.7775974,-73.9086387
3159,restaurant,40.7756713,-73.9109282
3160,restaurant,40.77558,-73.911104
3161,restaurant,40.71462,-74.0075178
3162,restaurant,40.8530309,-73.8532661
3163,restaurant,40.8362142,-73.8548784
3164,restaurant,40.7404173,-73.9723654
3165,restaurant,40.8449804,-73.830733
3166,restaurant,40.6746319,-73.8027636
3167,restaurant,40.6702363,-73.8207663
3168,restaurant,40.7749016,-73.9119381
3169,restaurant,40.7032124,-73.9258662
3170,restaurant,40.7091477,-73.8296303
3171,restaurant,40.7272016,-73.8223414
3172,restaurant,40.7634625,-73.8077171
3173,restaurant,40.7620306,-73.8147718
3174,restaurant,40.7525288,-73.8167712
3175,restaurant,40.7648905,-73.8227588
3176,restaurant,40.7660465,-73.8278565
3177,restaurant,40.763353,-73.8315438
3178,restaurant,40.7642549,-73.8255725
3179,restaurant,40.7635769,-73.8282479
3180,restaurant,40.7596733,-73.8291153
3181,restaurant,40.759185,-73.8333216
3182,restaurant,40.758697,-73.8330751
3183,restaurant,40.7581016,-73.8299419
3184,restaurant,40.7524428,-73.8273023
3185,restaurant,40.7525598,-73.8272627
3186,restaurant,40.805029,-73.9385081
3187,restaurant,40.5871088,-73.8115859
3188,restaurant,40.5866777,-73.9290873
3189,restaurant,40.6665191,-73.8521002
3190,restaurant,40.727603,-74.000152
3191,restaurant,40.719376,-74.006475
3192,restaurant,40.7065271,-74.006814
3193,restaurant,40.706633,-74.0070308
3194,restaurant,40.7098824,-74.0079711
3195,restaurant,40.7097035,-74.0081562
3196,restaurant,40.70932,-74.008734
3197,restaurant,40.7092709,-74.0092369
3198,restaurant,40.7099489,-74.0100671
3199,restaurant,40.718446,-74.007236
3200,restaurant,40.7428735,-74.0073403
3201,restaurant,40.6945281,-73.95489
3202,restaurant,40.7722463,-73.8453019
3203,restaurant,40.7446867,-73.9908292
3204,restaurant,40.7859843,-73.9782
3205,restaurant,40.6664069,-73.9506466
3206,restaurant,40.7533457,-73.9957992
3207,restaurant,40.7363207,-74.0034558
3208,restaurant,40.7155657,-73.998017
3209,restaurant,40.640308,-73.789567
3210,restaurant,40.7576121,-73.9746883
3211,restaurant,40.7655786,-73.9834795
3212,restaurant,40.765484,-73.9835479
3213,restaurant,40.7658052,-73.9833111
3214,restaurant,40.7653013,-73.9832463
3215,restaurant,40.7653274,-73.9833108
3216,restaurant,40.7653492,-73.983373
3217,restaurant,40.765264,-73.9831704
3218,restaurant,40.7610242,-73.9697542
3219,restaurant,40.7605307,-73.969238
3220,restaurant,40.740579,-74.0054009
3221,restaurant,40.7412674,-74.0049042
3222,restaurant,40.7401797,-74.0019721
3223,restaurant,40.7402274,-74.0019425
3224,restaurant,40.739696,-74.0067809
3225,restaurant,40.7400703,-74.0064799
3226,restaurant,40.7397251,-74.006849
3227,restaurant,40.7020767,-73.8807907
3228,restaurant,40.737266,-73.9909599
3229,restaurant,40.7373666,-73.9906671
3230,restaurant,40.7329096,-73.9858488
3231,restaurant,40.745629,-73.9937463
3232,restaurant,40.7512973,-73.9838618
3233,restaurant,40.7337913,-73.9997973
3234,restaurant,40.7353475,-74.0031806
3235,restaurant,40.7344098,-74.002602
3236,restaurant,40.7461718,-73.9775484
3237,restaurant,40.7252275,-73.9831134
3238,restaurant,40.7512208,-73.9717524
3239,restaurant,40.7534898,-73.9733112
3240,restaurant,40.7557306,-73.9722031
3241,restaurant,40.7237589,-73.9884638
3242,restaurant,40.6876335,-73.9820893
3243,restaurant,40.752534,-73.9733861
3244,restaurant,40.7623757,-73.9858109
3245,restaurant,40.7509339,-73.9862376
3246,restaurant,40.7108158,-73.7922692
3247,restaurant,40.7625321,-73.9772542
3248,restaurant,40.7626041,-73.9775108
3249,restaurant,40.762485,-73.9771512
3250,restaurant,40.7307633,-73.9855924
3251,restaurant,40.7153696,-73.9892524
3252,restaurant,40.7718327,-73.9533079
3253,restaurant,40.7016275,-73.98689
3254,restaurant,40.8542838,-73.8889188
3255,restaurant,40.8543913,-73.8888678
3256,restaurant,40.8071519,-73.9275766
3257,restaurant,40.8537396,-73.8884134
3258,restaurant,40.7666119,-73.7896271
3259,restaurant,40.7713448,-73.95278
3260,restaurant,40.772102,-73.9475484
3261,restaurant,40.7748781,-73.9542893
3262,restaurant,40.6411873,-73.9640917
3263,restaurant,40.6552086,-73.9565118
3264,restaurant,40.7440806,-73.9894469
3265,restaurant,40.7180749,-73.9903709
3266,restaurant,40.7177782,-73.9905279
3267,restaurant,40.7180122,-73.9904029
3268,restaurant,40.7179677,-73.9904274
3269,restaurant,40.717832,-73.9904985
3270,restaurant,40.7179623,-73.9900046
3271,restaurant,40.7152479,-73.9918344
3272,restaurant,40.7151141,-73.9916652
3273,restaurant,40.7145382,-73.9916726
3274,restaurant,40.6894824,-73.9732792
3275,restaurant,40.6896401,-73.9710577
3276,restaurant,40.689667,-73.971372
3277,restaurant,40.6859954,-73.9730395
3278,restaurant,40.7059851,-74.0170998
3279,restaurant,40.6404285,-73.9658063
3280,restaurant,40.6404815,-73.9656682
3281,restaurant,40.640803,-73.9649265
3282,restaurant,40.6407796,-73.964999
3283,restaurant,40.6399446,-73.9668868
3284,restaurant,40.6388772,-73.9684505
3285,restaurant,40.6388609,-73.9688797
3286,restaurant,40.7117958,-73.9436422
3287,restaurant,40.686606,-73.9748185
3288,restaurant,40.6863623,-73.9742348
3289,restaurant,40.6872259,-73.9763661
3290,restaurant,40.6865628,-73.9743101
3291,restaurant,40.6866543,-73.9749667
3292,restaurant,40.687237,-73.9757635
3293,restaurant,40.6872305,-73.9758422
3294,restaurant,40.6759687,-73.9718216
3295,restaurant,40.6761314,-73.9714493
3296,restaurant,40.676997,-73.9720609
3297,restaurant,40.703039,-73.9940577
3298,restaurant,40.7409041,-74.0048455
3299,restaurant,40.7053184,-74.0100991
3300,restaurant,40.7096983,-74.0065099
3301,restaurant,40.7153891,-73.9443478
3302,restaurant,40.7455354,-73.9794715
3303,restaurant,40.7557723,-73.9277067
3304,restaurant,40.7646112,-73.9168761
3305,restaurant,40.7607818,-73.9721848
3306,restaurant,40.7217594,-73.9978239
3307,restaurant,40.7219323,-73.9976726
3308,restaurant,40.72978,-74.0037432
3309,restaurant,40.7300039,-74.003915
3310,restaurant,40.7303941,-74.0003007
3311,restaurant,40.7376761,-74.0040101
3312,restaurant,40.7638701,-73.9765096
3313,restaurant,40.779447,-73.9739529
3314,restaurant,40.7342212,-73.9889762
3315,restaurant,40.7045322,-74.0109178
3316,restaurant,40.7640975,-73.986792
3317,restaurant,40.7567197,-73.9771339
3318,restaurant,40.730551,-73.9833929
3319,restaurant,40.7548801,-73.9859787
3320,restaurant,40.7579853,-73.9840119
3321,restaurant,40.7830271,-73.9736149
3322,restaurant,40.7807931,-73.9810556
3323,restaurant,40.7804567,-73.9763269
3324,restaurant,40.7762456,-73.9794042
3325,restaurant,40.7781493,-73.978758
3326,restaurant,40.7782647,-73.977945
3327,restaurant,40.7170805,-73.959271
3328,restaurant,40.576758,-73.964536
3329,restaurant,40.5770621,-73.9648578
3330,restaurant,40.5778908,-73.9609713
3331,restaurant,40.6357727,-74.0265016
3332,restaurant,40.7451081,-73.9842044
3333,restaurant,40.7449212,-73.9837645
3334,restaurant,40.7457391,-73.9846188
3335,restaurant,40.745224,-73.9824341
3336,restaurant,40.7234284,-73.9507264
3337,restaurant,40.7795706,-73.983463
3338,restaurant,40.7777796,-73.9783048
3339,restaurant,40.7727866,-73.9813124
3340,restaurant,40.7693806,-73.9823988
3341,restaurant,40.7989314,-73.9617006
3342,restaurant,40.7989529,-73.9617582
3343,restaurant,40.7688,-73.7732689
3344,restaurant,40.7411457,-73.9211447
3345,restaurant,40.7752345,-73.874406
3346,restaurant,40.7746482,-73.8740786
3347,restaurant,40.7741889,-73.8742191
3348,restaurant,40.7743367,-73.8740057
3349,restaurant,40.7758645,-73.8726821
3350,restaurant,40.7759438,-73.8726914
3351,restaurant,40.7748516,-73.8710603
3352,restaurant,40.7754762,-73.8709986
3353,restaurant,40.7755442,-73.8709798
3354,restaurant,40.7740284,-73.8701985
3355,restaurant,40.7738452,-73.8702328
3356,restaurant,40.7736781,-73.886075
3357,restaurant,40.7550295,-73.9647301
3358,restaurant,40.6864754,-73.9666403
3359,restaurant,40.749973,-73.939724
3360,restaurant,40.762184,-73.8148564
3361,restaurant,40.7614636,-73.9608923
3362,restaurant,40.7591895,-73.9781127
3363,restaurant,40.7614174,-73.9601599
3364,restaurant,40.7058706,-74.0102263
3365,restaurant,40.7060236,-74.0102403
3366,restaurant,40.7774628,-73.9518046
3367,restaurant,40.7809536,-73.9547033
3368,restaurant,40.703439,-74.0106749
3369,restaurant,40.7037504,-74.0104551
3370,restaurant,40.7763905,-73.9564615
3371,restaurant,40.7764768,-73.9566862
3372,restaurant,40.7768188,-73.9569853
3373,restaurant,40.7213363,-73.9950075
3374,restaurant,40.7771544,-73.957136
3375,restaurant,40.7770648,-73.9556075
3376,restaurant,40.7052664,-74.0083126
3377,restaurant,40.7075176,-74.0054152
3378,restaurant,40.7065252,-74.0071489
3379,restaurant,40.8240742,-73.9518105
3380,restaurant,40.7067919,-74.0047941
3381,restaurant,40.7058418,-74.0041433
3382,restaurant,40.7477981,-73.9872728
3383,restaurant,40.7919069,-73.9734661
3384,restaurant,40.7332225,-73.9936043
3385,restaurant,40.7751382,-73.9095822
3386,restaurant,40.7748853,-73.9092067
3387,restaurant,40.7319768,-73.9942396
3388,restaurant,40.7302366,-74.0004281
3389,restaurant,40.7516741,-73.9898634
3390,restaurant,40.6398121,-73.9671473
3391,restaurant,40.7520175,-73.9737641
3392,restaurant,40.5896545,-73.9738794
3393,restaurant,40.8168869,-73.9460483
3394,restaurant,40.8150396,-73.9407349
3395,restaurant,40.764261,-73.9669048
3396,restaurant,40.7643725,-73.9642919
3397,restaurant,40.7596244,-73.9365391
3398,restaurant,40.7555706,-73.9226603
3399,restaurant,40.7556895,-73.92295
3400,restaurant,40.7552407,-73.9271915
3401,restaurant,40.7539108,-73.9237443
3402,restaurant,40.7545714,-73.9685162
3403,restaurant,40.7291334,-74.0021646
3404,restaurant,40.7633685,-73.9967152
3405,restaurant,40.7246074,-73.9987503
3406,restaurant,40.7611474,-73.9909011
3407,restaurant,40.7568939,-73.9769041
3408,restaurant,40.7601328,-73.9890604
3409,restaurant,40.7594293,-73.9912351
3410,restaurant,40.729906,-74.001229
3411,restaurant,40.7109078,-73.9677103
3412,restaurant,40.7108771,-73.9674321
3413,restaurant,40.7467928,-73.8906868
3414,restaurant,40.754463,-73.977548
3415,restaurant,40.7309292,-73.990263
3416,restaurant,40.760701,-73.9223507
3417,restaurant,40.7594141,-73.9195925
3418,restaurant,40.7605007,-73.9219258
3419,restaurant,40.7597104,-73.920246
3420,restaurant,40.7631875,-73.9847037
3421,restaurant,40.752706,-73.972782
3422,restaurant,40.7284192,-73.9981377
3423,restaurant,40.7297301,-73.998949
3424,restaurant,40.7293893,-73.9990089
3425,restaurant,40.728719,-73.999578
3426,restaurant,40.728191,-73.985136
3427,restaurant,40.7209836,-73.9910707
3428,restaurant,40.7348306,-73.8706295
3429,restaurant,40.7611111,-73.9232844
3430,restaurant,40.7593743,-73.9775501
3431,restaurant,40.7378877,-73.9877952
3432,restaurant,40.741183,-73.9937782
3433,restaurant,40.7872974,-73.9516947
3434,restaurant,40.7839008,-73.950022
3435,restaurant,40.724159,-73.9759768
3436,restaurant,40.7226578,-73.9981644
3437,restaurant,40.7261431,-74.0025063
3438,restaurant,40.7235995,-73.9884624
3439,restaurant,40.7265551,-74.0021692
3440,restaurant,40.7229612,-73.9957088
3441,restaurant,40.722837,-73.9942314
3442,restaurant,40.7493716,-73.9766925
3443,restaurant,40.7400891,-73.993461
3444,restaurant,40.7487201,-73.9738553
3445,restaurant,40.7456627,-73.9045526
3446,restaurant,40.8557131,-73.9333898
3447,restaurant,40.8542688,-73.9334615
3448,restaurant,40.7462312,-73.9938457
3449,restaurant,40.8334187,-73.9450216
3450,restaurant,40.5971145,-73.9850909
3451,restaurant,40.8348921,-73.9446221
3452,restaurant,40.7541557,-73.9664704
3453,restaurant,40.7402703,-74.0056248
3454,restaurant,40.7029414,-73.9938932
3455,restaurant,40.7026958,-73.9934832
3456,restaurant,40.6875227,-73.959901
3457,restaurant,40.6883173,-73.9626501
3458,restaurant,40.7120307,-74.0097553
3459,restaurant,40.5533267,-74.2167766
3460,restaurant,40.7439554,-73.7763318
3461,restaurant,40.7495394,-73.8874309
3462,restaurant,40.8054853,-73.9404635
3463,restaurant,40.8055163,-73.9405433
3464,restaurant,40.7646147,-73.9161867
3465,restaurant,40.6688126,-73.9897325
3466,restaurant,40.7099229,-74.0069326
3467,restaurant,40.7329088,-73.9867347
3468,restaurant,40.7327112,-73.9862314
3469,restaurant,40.732621,-73.9860044
3470,restaurant,40.7324747,-73.9856638
3471,restaurant,40.7323792,-73.9854277
3472,restaurant,40.7326129,-73.9851541
3473,restaurant,40.7326739,-73.9852909
3474,restaurant,40.7328466,-73.9857013
3475,restaurant,40.7329787,-73.9860285
3476,restaurant,40.7330397,-73.98616
3477,restaurant,40.73306,-73.9862056
3478,restaurant,40.7330763,-73.9862565
3479,restaurant,40.7332145,-73.9865838
3480,restaurant,40.7322882,-73.9844226
3481,restaurant,40.7316937,-73.9829956
3482,restaurant,40.7316358,-73.9828575
3483,restaurant,40.7306978,-73.9814386
3484,restaurant,40.7496805,-73.886065
3485,restaurant,40.7497307,-73.8855944
3486,restaurant,40.7495626,-73.8850034
3487,restaurant,40.7496945,-73.8837227
3488,restaurant,40.749741,-73.8832269
3489,restaurant,40.7498091,-73.8825927
3490,restaurant,40.7497543,-73.8831089
3491,restaurant,40.748903,-73.8911919
3492,restaurant,40.7488482,-73.8916533
3493,restaurant,40.7296541,-73.9995596
3494,restaurant,40.7372924,-73.9991162
3495,restaurant,40.7021022,-73.9845254
3496,restaurant,40.7159838,-73.9649064
3497,restaurant,40.6751101,-73.9634185
3498,restaurant,40.6742831,-73.9822458
3499,restaurant,40.6743172,-73.9822196
3500,restaurant,40.6743684,-73.9821829
3501,restaurant,40.7084159,-74.0142036
3502,restaurant,40.7043859,-74.0104898
3503,restaurant,40.7044264,-74.0103326
3504,restaurant,40.7027939,-73.9908031
3505,restaurant,40.7445455,-73.9808445
3506,restaurant,40.7444764,-73.9813353
3507,restaurant,40.6618134,-73.9617687
3508,restaurant,40.6596234,-73.9603889
3509,restaurant,40.7165871,-74.0079257
3510,restaurant,40.7075376,-74.0068533
3511,restaurant,40.7091752,-74.0091511
3512,restaurant,40.771011,-73.9874576
3513,restaurant,40.7696894,-73.9883889
3514,restaurant,40.7693396,-73.9886262
3515,restaurant,40.7696442,-73.9883983
3516,restaurant,40.769499,-73.9885147
3517,restaurant,40.7685473,-73.9886696
3518,restaurant,40.7686706,-73.9886454
3519,restaurant,40.7696176,-73.9879606
3520,restaurant,40.7571967,-73.9980862
3521,restaurant,40.7648448,-73.9914632
3522,restaurant,40.7454982,-73.979337
3523,restaurant,40.7454199,-73.9791492
3524,restaurant,40.7453651,-73.9790191
3525,restaurant,40.7453945,-73.9790862
3526,restaurant,40.7451775,-73.9791891
3527,restaurant,40.745298,-73.9794604
3528,restaurant,40.6838511,-73.9438674
3529,restaurant,40.7735017,-73.9168591
3530,restaurant,40.6834216,-73.9563479
3531,restaurant,40.6863763,-73.954698
3532,restaurant,40.6835825,-73.9353807
3533,restaurant,40.6833984,-73.9349918
3534,restaurant,40.7139985,-73.9485715
3535,restaurant,40.7139261,-73.9499959
3536,restaurant,40.6806646,-73.9374162
3537,restaurant,40.6909711,-73.9538629
3538,restaurant,40.685021,-73.9296624
3539,restaurant,40.6832763,-73.9382816
3540,restaurant,40.7453427,-73.9776354
3541,restaurant,40.7453153,-73.9775509
3542,restaurant,40.7454075,-73.9777838
3543,restaurant,40.6814612,-73.9558726
3544,restaurant,40.7460811,-73.9794459
3545,restaurant,40.7533864,-73.9958982
3546,restaurant,40.6801505,-73.8929521
3547,restaurant,40.6779288,-73.8917941
3548,restaurant,40.7531876,-73.9681205
3549,restaurant,40.7621666,-73.9254791
3550,restaurant,40.7604886,-73.9225318
3551,restaurant,40.7564438,-73.9245095
3552,restaurant,40.7565836,-73.9211369
3553,restaurant,40.7225178,-73.9829006
3554,restaurant,40.7225162,-73.9828428
3555,restaurant,40.7229149,-73.9832351
3556,restaurant,40.7235044,-73.9828435
3557,restaurant,40.7237036,-73.9832297
3558,restaurant,40.723348,-73.9825594
3559,restaurant,40.730109,-74.0046079
3560,restaurant,40.7307988,-74.0042136
3561,restaurant,40.7299863,-74.0003892
3562,restaurant,40.714407,-73.9607584
3563,restaurant,40.7186299,-73.9562472
3564,restaurant,40.7425693,-73.9827218
3565,restaurant,40.7422451,-73.9829766
3566,restaurant,40.7421903,-73.9830034
3567,restaurant,40.7423183,-73.9833132
3568,restaurant,40.7428527,-73.9825045
3569,restaurant,40.7445423,-73.9834869
3570,restaurant,40.751555,-73.970062
3571,restaurant,40.7498999,-73.9719152
3572,restaurant,40.7450493,-73.9759441
3573,restaurant,40.7451021,-73.9759146
3574,restaurant,40.7605928,-73.9945435
3575,restaurant,40.7423564,-73.9803484
3576,restaurant,40.7511092,-73.9715209
3577,restaurant,40.7510584,-73.9715451
3578,restaurant,40.7513492,-73.973221
3579,restaurant,40.7452524,-73.9758172
3580,restaurant,40.7436515,-73.9793776
3581,restaurant,40.7449248,-73.981024
3582,restaurant,40.7439118,-73.9813418
3583,restaurant,40.7519669,-73.9777869
3584,restaurant,40.7440134,-73.9812355
3585,restaurant,40.761437,-73.924556
3586,restaurant,40.7600638,-73.9204727
3587,restaurant,40.757024,-73.93099
3588,restaurant,40.754568,-73.933774
3589,restaurant,40.753669,-73.934503
3590,restaurant,40.780773,-73.917031
3591,restaurant,40.739266,-74.006605
3592,restaurant,40.7397042,-74.0060257
3593,restaurant,40.73927,-74.006776
3594,restaurant,40.729691,-74.000637
3595,restaurant,40.7587851,-73.9183096
3596,restaurant,40.74323,-73.951644
3597,restaurant,40.743982,-73.950228
3598,restaurant,40.725883,-73.942793
3599,restaurant,40.723132,-73.944627
3600,restaurant,40.7427545,-73.9518864
3601,restaurant,40.757807,-73.927501
3602,restaurant,40.762084,-73.91835
3603,restaurant,40.762484,-73.926221
3604,restaurant,40.716357,-73.9991738
3605,restaurant,40.7243187,-73.9509408
3606,restaurant,40.7443134,-73.9240167
3607,restaurant,40.7041156,-74.0120738
3608,restaurant,40.7073841,-74.012574
3609,restaurant,40.7415982,-73.9871904
3610,restaurant,40.7612817,-73.9817677
3611,restaurant,40.7685324,-73.9827663
3612,restaurant,40.7682549,-73.9828519
3613,restaurant,40.7387966,-73.9885656
3614,restaurant,40.7478305,-73.9768932
