user_id,pickup_datetime,pickup_latitude,pickup_longitude,nearest_poi
964,2013-06-08 12:31:00,40.746172,-73.986065,4074
965,2013-06-08 10:42:00,40.780912,-73.946637,5150
966,2013-06-08 13:39:00,40.7694,-73.951902,4857
967,2013-06-08 13:11:00,40.717207,-74.012655,3071
968,2013-06-08 11:39:00,40.74732,-73.981618,3795
969,2013-06-08 09:48:00,40.79894,-73.96873,2242
970,2013-06-08 15:51:00,40.77369,-73.870862,3355
971,2013-06-08 16:59:00,40.795142,-73.971592,3030
972,2013-06-08 12:23:00,40.765035,-73.9879,171
973,2013-06-08 17:33:00,40.775842,-73.989987,3512
974,2013-06-08 11:50:00,40.723532,-74.003432,2261
975,2013-06-08 13:50:00,40.72735,-74.00547,2878
976,2013-06-08 12:10:00,40.763765,-73.973437,2948
977,2013-06-08 04:53:00,40.72208,-73.996452,6211
978,2013-06-08 04:17:00,40.733617,-73.987125,2416
979,2013-06-08 11:52:00,40.755227,-73.986588,4568
980,2013-06-08 14:25:00,40.75205,-73.97899,2169
981,2013-06-08 14:11:00,40.767967,-73.981403,3957
982,2013-06-08 02:55:00,40.719447,-73.99741,5053
983,2013-06-08 14:04:00,40.751367,-73.993917,6229
984,2013-06-08 02:49:00,40.78377,-73.950093,3434
985,2013-06-08 10:51:00,40.687892,-73.986978,5544
986,2013-06-08 04:13:00,40.731007,-74.000985,333
987,2013-06-08 13:51:00,40.74749,-73.9768,4648
988,2013-06-08 15:04:00,40.74784,-73.989222,4235
989,2013-06-08 13:22:00,40.755737,-73.966617,5967
990,2013-06-08 12:43:00,40.768302,-73.985453,2949
991,2013-06-08 02:32:00,40.755625,-73.980895,4713
992,2013-06-08 12:21:00,40.763702,-73.973347,2948
993,2013-06-08 14:53:00,40.712012,-74.00604,4196
994,2013-06-08 02:12:00,40.78708,-73.977472,2238
995,2013-06-08 12:07:00,40.733837,-73.987977,2416
996,2013-06-08 13:40:00,40.795662,-73.973047,3993
997,2013-06-08 11:12:00,40.728762,-73.981555,724
998,2013-06-08 13:03:00,40.779482,-73.945317,4992
